exposure_id,campaign_id,customer_id,assignment,impressions,clicks,converted,order_value,media_cost
CMP010-E000929,CMP010,C000929,treatment,3,0,0,0.0,2.2494
CMP010-E000930,CMP010,C000930,treatment,3,0,0,0.0,2.2494
CMP010-E000931,CMP010,C000931,treatment,2,0,0,0.0,1.4996
CMP010-E000932,CMP010,C000932,treatment,3,0,0,0.0,2.2494
CMP010-E000933,CMP010,C000933,control,0,0,0,0.0,0.0
CMP010-E000934,CMP010,C000934,control,0,0,0,0.0,0.0
CMP010-E000935,CMP010,C000935,treatment,3,1,0,0.0,32.2414
CMP010-E000936,CMP010,C000936,treatment,3,0,0,0.0,2.2494
CMP010-E000937,CMP010,C000937,treatment,5,0,0,0.0,3.749
CMP010-E000938,CMP010,C000938,treatment,3,0,0,0.0,2.2494
CMP010-E000939,CMP010,C000939,control,0,0,0,0.0,0.0
CMP010-E000940,CMP010,C000940,treatment,1,0,0,0.0,0.7498
CMP010-E000941,CMP010,C000941,treatment,4,0,0,0.0,2.9992
CMP010-E000942,CMP010,C000942,treatment,2,0,0,0.0,1.4996
CMP010-E000943,CMP010,C000943,treatment,2,0,0,0.0,1.4996
CMP010-E000944,CMP010,C000944,treatment,1,0,0,0.0,0.7498
CMP010-E000945,CMP010,C000945,treatment,2,1,0,0.0,31.4916
CMP010-E000946,CMP010,C000946,treatment,3,0,0,0.0,2.2494
CMP010-E000947,CMP010,C000947,treatment,1,0,0,0.0,0.7498
CMP010-E000948,CMP010,C000948,treatment,2,0,0,0.0,1.4996
CMP010-E000949,CMP010,C000949,control,0,0,0,0.0,0.0
CMP010-E000950,CMP010,C000950,treatment,1,0,0,0.0,0.7498
CMP010-E000951,CMP010,C000951,treatment,3,0,1,33.17,2.2494
CMP010-E000952,CMP010,C000952,treatment,1,0,0,0.0,0.7498
CMP010-E000953,CMP010,C000953,treatment,2,0,1,49.74,1.4996
CMP010-E000954,CMP010,C000954,treatment,2,0,0,0.0,1.4996
CMP010-E000955,CMP010,C000955,treatment,2,0,0,0.0,1.4996
CMP010-E000956,CMP010,C000956,treatment,1,0,0,0.0,0.7498
CMP010-E000957,CMP010,C000957,treatment,6,0,0,0.0,4.4988
CMP010-E000958,CMP010,C000958,treatment,2,0,0,0.0,1.4996
CMP010-E000959,CMP010,C000959,treatment,2,0,0,0.0,1.4996
CMP010-E000960,CMP010,C000960,treatment,4,1,0,0.0,32.9912
CMP010-E000961,CMP010,C000961,treatment,2,0,0,0.0,1.4996
CMP010-E000962,CMP010,C000962,treatment,4,0,0,0.0,2.9992
CMP010-E000963,CMP010,C000963,treatment,3,0,0,0.0,2.2494
CMP010-E000964,CMP010,C000964,treatment,2,0,0,0.0,1.4996
CMP010-E000965,CMP010,C000965,treatment,1,0,0,0.0,0.7498
CMP010-E000966,CMP010,C000966,treatment,3,0,0,0.0,2.2494
CMP010-E000967,CMP010,C000967,treatment,5,0,0,0.0,3.749
CMP010-E000968,CMP010,C000968,treatment,4,0,0,0.0,2.9992
CMP010-E000969,CMP010,C000969,treatment,5,0,0,0.0,3.749
CMP010-E000970,CMP010,C000970,treatment,2,0,0,0.0,1.4996
CMP010-E000971,CMP010,C000971,treatment,6,1,0,0.0,34.4908
CMP010-E000972,CMP010,C000972,treatment,3,0,0,0.0,2.2494
CMP010-E000973,CMP010,C000973,treatment,4,0,0,0.0,2.9992
CMP010-E000974,CMP010,C000974,control,0,0,0,0.0,0.0
CMP010-E000975,CMP010,C000975,treatment,3,0,0,0.0,2.2494
CMP010-E000976,CMP010,C000976,treatment,1,0,0,0.0,0.7498
CMP010-E000977,CMP010,C000977,treatment,3,0,0,0.0,2.2494
CMP010-E000978,CMP010,C000978,treatment,2,0,0,0.0,1.4996
CMP010-E000979,CMP010,C000979,control,0,0,0,0.0,0.0
CMP010-E000980,CMP010,C000980,treatment,4,0,0,0.0,2.9992
CMP010-E000981,CMP010,C000981,treatment,1,0,0,0.0,0.7498
CMP010-E000982,CMP010,C000982,treatment,3,0,0,0.0,2.2494
CMP010-E000983,CMP010,C000983,treatment,4,0,0,0.0,2.9992
CMP010-E000984,CMP010,C000984,treatment,8,0,0,0.0,5.9984
CMP010-E000985,CMP010,C000985,treatment,3,1,0,0.0,32.2414
CMP010-E000986,CMP010,C000986,treatment,5,0,1,82.59,3.749
CMP010-E000987,CMP010,C000987,control,0,0,0,0.0,0.0
CMP010-E000988,CMP010,C000988,control,0,0,0,0.0,0.0
CMP010-E000989,CMP010,C000989,treatment,2,0,0,0.0,1.4996
CMP010-E000990,CMP010,C000990,treatment,3,0,0,0.0,2.2494
CMP010-E000991,CMP010,C000991,treatment,1,0,0,0.0,0.7498
CMP010-E000992,CMP010,C000992,treatment,3,0,0,0.0,2.2494
CMP010-E000993,CMP010,C000993,treatment,3,0,0,0.0,2.2494
CMP010-E000994,CMP010,C000994,treatment,3,0,0,0.0,2.2494
CMP010-E000995,CMP010,C000995,treatment,6,0,0,0.0,4.4988
CMP010-E000996,CMP010,C000996,treatment,2,0,0,0.0,1.4996
CMP010-E000997,CMP010,C000997,treatment,4,0,0,0.0,2.9992
CMP010-E000998,CMP010,C000998,control,0,0,0,0.0,0.0
CMP010-E000999,CMP010,C000999,treatment,3,0,0,0.0,2.2494
CMP010-E001000,CMP010,C001000,treatment,4,0,0,0.0,2.9992
CMP010-E001001,CMP010,C001001,treatment,4,0,0,0.0,2.9992
CMP010-E001002,CMP010,C001002,treatment,2,0,0,0.0,1.4996
CMP010-E001003,CMP010,C001003,treatment,6,0,0,0.0,4.4988
CMP010-E001004,CMP010,C001004,treatment,1,0,0,0.0,0.7498
CMP010-E001005,CMP010,C001005,treatment,1,0,0,0.0,0.7498
CMP010-E001006,CMP010,C001006,treatment,1,0,0,0.0,0.7498
CMP010-E001007,CMP010,C001007,treatment,6,0,0,0.0,4.4988
CMP010-E001008,CMP010,C001008,treatment,3,0,0,0.0,2.2494
CMP010-E001009,CMP010,C001009,control,0,0,0,0.0,0.0
CMP010-E001010,CMP010,C001010,treatment,4,1,0,0.0,32.9912
CMP010-E001011,CMP010,C001011,treatment,3,0,0,0.0,2.2494
CMP010-E001012,CMP010,C001012,treatment,6,0,0,0.0,4.4988
CMP010-E001013,CMP010,C001013,treatment,8,1,0,0.0,35.9904
CMP010-E001014,CMP010,C001014,treatment,1,0,0,0.0,0.7498
CMP010-E001015,CMP010,C001015,treatment,4,0,0,0.0,2.9992
CMP010-E001016,CMP010,C001016,treatment,4,0,0,0.0,2.9992
CMP010-E001017,CMP010,C001017,control,0,0,0,0.0,0.0
CMP010-E001018,CMP010,C001018,control,0,0,0,0.0,0.0
CMP010-E001019,CMP010,C001019,control,0,0,0,0.0,0.0
CMP010-E001020,CMP010,C001020,treatment,2,0,0,0.0,1.4996
CMP010-E001021,CMP010,C001021,control,0,0,0,0.0,0.0
CMP010-E001022,CMP010,C001022,treatment,2,0,0,0.0,1.4996
CMP010-E001023,CMP010,C001023,control,0,0,0,0.0,0.0
CMP010-E001024,CMP010,C001024,treatment,4,0,0,0.0,2.9992
CMP010-E001025,CMP010,C001025,treatment,1,0,0,0.0,0.7498
CMP010-E001026,CMP010,C001026,treatment,4,0,0,0.0,2.9992
CMP010-E001027,CMP010,C001027,treatment,5,0,1,62.48,3.749
CMP010-E001028,CMP010,C001028,treatment,3,0,0,0.0,2.2494
CMP010-E001029,CMP010,C001029,treatment,4,0,0,0.0,2.9992
CMP010-E001030,CMP010,C001030,treatment,1,0,0,0.0,0.7498
CMP010-E001031,CMP010,C001031,treatment,5,0,0,0.0,3.749
CMP010-E001032,CMP010,C001032,treatment,7,1,0,0.0,35.2406
CMP010-E001033,CMP010,C001033,treatment,5,0,0,0.0,3.749
CMP010-E001034,CMP010,C001034,treatment,4,0,0,0.0,2.9992
CMP010-E001035,CMP010,C001035,control,0,0,0,0.0,0.0
CMP010-E001036,CMP010,C001036,control,0,0,0,0.0,0.0
CMP010-E001037,CMP010,C001037,treatment,1,0,0,0.0,0.7498
CMP010-E001038,CMP010,C001038,control,0,0,1,210.2,0.0
CMP010-E001039,CMP010,C001039,treatment,7,2,0,0.0,65.2325
CMP010-E001040,CMP010,C001040,treatment,1,0,1,106.84,0.7498
CMP010-E001041,CMP010,C001041,treatment,4,0,0,0.0,2.9992
CMP010-E001042,CMP010,C001042,treatment,2,0,0,0.0,1.4996
CMP010-E001043,CMP010,C001043,treatment,5,1,0,0.0,33.741
CMP010-E001044,CMP010,C001044,treatment,4,1,0,0.0,32.9912
CMP010-E001045,CMP010,C001045,treatment,4,0,0,0.0,2.9992
CMP010-E001046,CMP010,C001046,treatment,4,0,1,93.63,2.9992
CMP010-E001047,CMP010,C001047,treatment,2,0,0,0.0,1.4996
CMP010-E001048,CMP010,C001048,treatment,3,0,0,0.0,2.2494
CMP010-E001049,CMP010,C001049,treatment,1,0,0,0.0,0.7498
CMP010-E001050,CMP010,C001050,treatment,2,0,0,0.0,1.4996
CMP010-E001051,CMP010,C001051,treatment,4,0,0,0.0,2.9992
CMP010-E001052,CMP010,C001052,treatment,4,0,0,0.0,2.9992
CMP010-E001053,CMP010,C001053,treatment,9,0,1,18.7,6.7482
CMP010-E001054,CMP010,C001054,treatment,4,0,0,0.0,2.9992
CMP010-E001055,CMP010,C001055,control,0,0,0,0.0,0.0
CMP010-E001056,CMP010,C001056,treatment,4,1,0,0.0,32.9912
CMP010-E001057,CMP010,C001057,treatment,5,0,0,0.0,3.749
CMP010-E001058,CMP010,C001058,treatment,5,0,0,0.0,3.749
CMP010-E001059,CMP010,C001059,treatment,6,0,0,0.0,4.4988
CMP010-E001060,CMP010,C001060,treatment,4,1,0,0.0,32.9912
CMP010-E001061,CMP010,C001061,control,0,0,0,0.0,0.0
CMP010-E001062,CMP010,C001062,treatment,2,0,0,0.0,1.4996
CMP010-E001063,CMP010,C001063,treatment,8,0,0,0.0,5.9984
CMP010-E001064,CMP010,C001064,treatment,3,1,0,0.0,32.2414
CMP010-E001065,CMP010,C001065,treatment,2,0,0,0.0,1.4996
CMP010-E001066,CMP010,C001066,control,0,0,0,0.0,0.0
CMP010-E001067,CMP010,C001067,treatment,4,0,0,0.0,2.9992
CMP010-E001068,CMP010,C001068,treatment,3,0,0,0.0,2.2494
CMP010-E001069,CMP010,C001069,treatment,1,0,0,0.0,0.7498
CMP010-E001070,CMP010,C001070,treatment,3,0,0,0.0,2.2494
CMP010-E001071,CMP010,C001071,treatment,4,0,0,0.0,2.9992
CMP010-E001072,CMP010,C001072,treatment,4,0,0,0.0,2.9992
CMP010-E001073,CMP010,C001073,treatment,3,0,0,0.0,2.2494
CMP010-E001074,CMP010,C001074,treatment,1,0,0,0.0,0.7498
CMP010-E001075,CMP010,C001075,treatment,3,0,1,78.52,2.2494
CMP010-E001076,CMP010,C001076,treatment,1,0,0,0.0,0.7498
CMP010-E001077,CMP010,C001077,control,0,0,0,0.0,0.0
CMP010-E001078,CMP010,C001078,treatment,1,0,0,0.0,0.7498
CMP010-E001079,CMP010,C001079,treatment,1,0,0,0.0,0.7498
CMP010-E001080,CMP010,C001080,treatment,2,0,0,0.0,1.4996
CMP010-E001081,CMP010,C001081,treatment,4,0,0,0.0,2.9992
CMP010-E001082,CMP010,C001082,treatment,2,0,0,0.0,1.4996
CMP010-E001083,CMP010,C001083,control,0,0,0,0.0,0.0
CMP010-E001084,CMP010,C001084,treatment,2,0,0,0.0,1.4996
CMP010-E001085,CMP010,C001085,treatment,1,0,0,0.0,0.7498
CMP010-E001086,CMP010,C001086,treatment,4,0,0,0.0,2.9992
CMP010-E001087,CMP010,C001087,treatment,7,0,0,0.0,5.2486
CMP010-E001088,CMP010,C001088,treatment,1,0,0,0.0,0.7498
CMP010-E001089,CMP010,C001089,treatment,3,0,0,0.0,2.2494
CMP010-E001090,CMP010,C001090,treatment,3,0,0,0.0,2.2494
CMP010-E001091,CMP010,C001091,treatment,4,0,0,0.0,2.9992
CMP010-E001092,CMP010,C001092,treatment,5,1,0,0.0,33.741
CMP010-E001093,CMP010,C001093,treatment,2,0,0,0.0,1.4996
CMP010-E001094,CMP010,C001094,treatment,2,0,0,0.0,1.4996
CMP010-E001095,CMP010,C001095,treatment,4,0,0,0.0,2.9992
CMP010-E001096,CMP010,C001096,control,0,0,0,0.0,0.0
CMP010-E001097,CMP010,C001097,treatment,6,0,0,0.0,4.4988
CMP010-E001098,CMP010,C001098,treatment,5,0,0,0.0,3.749
CMP010-E001099,CMP010,C001099,treatment,1,0,0,0.0,0.7498
CMP010-E001100,CMP010,C001100,treatment,3,0,0,0.0,2.2494
CMP010-E001101,CMP010,C001101,treatment,3,0,0,0.0,2.2494
CMP010-E001102,CMP010,C001102,treatment,5,0,0,0.0,3.749
CMP010-E001103,CMP010,C001103,control,0,0,1,57.52,0.0
CMP010-E001104,CMP010,C001104,treatment,1,0,0,0.0,0.7498
CMP010-E001105,CMP010,C001105,treatment,8,1,0,0.0,35.9904
CMP010-E001106,CMP010,C001106,treatment,3,0,0,0.0,2.2494
CMP010-E001107,CMP010,C001107,treatment,2,0,0,0.0,1.4996
CMP010-E001108,CMP010,C001108,control,0,0,0,0.0,0.0
CMP010-E001109,CMP010,C001109,treatment,1,0,0,0.0,0.7498
CMP010-E001110,CMP010,C001110,treatment,8,0,0,0.0,5.9984
CMP010-E001111,CMP010,C001111,treatment,6,1,0,0.0,34.4908
CMP010-E001112,CMP010,C001112,treatment,2,0,0,0.0,1.4996
CMP010-E001113,CMP010,C001113,treatment,5,0,0,0.0,3.749
CMP010-E001114,CMP010,C001114,treatment,2,1,0,0.0,31.4916
CMP010-E001115,CMP010,C001115,control,0,0,0,0.0,0.0
CMP010-E001116,CMP010,C001116,treatment,1,0,0,0.0,0.7498
CMP010-E001117,CMP010,C001117,treatment,6,0,0,0.0,4.4988
CMP010-E001118,CMP010,C001118,treatment,1,0,0,0.0,0.7498
CMP010-E001119,CMP010,C001119,control,0,0,0,0.0,0.0
CMP010-E001120,CMP010,C001120,treatment,4,0,0,0.0,2.9992
CMP010-E001121,CMP010,C001121,control,0,0,0,0.0,0.0
CMP010-E001122,CMP010,C001122,treatment,1,0,0,0.0,0.7498
CMP010-E001123,CMP010,C001123,treatment,2,0,1,99.88,1.4996
CMP010-E001124,CMP010,C001124,treatment,1,0,1,117.02,0.7498
CMP010-E001125,CMP010,C001125,treatment,3,0,0,0.0,2.2494
CMP010-E001126,CMP010,C001126,treatment,5,0,0,0.0,3.749
CMP010-E001127,CMP010,C001127,treatment,5,0,0,0.0,3.749
CMP010-E001128,CMP010,C001128,treatment,3,0,0,0.0,2.2494
CMP010-E001129,CMP010,C001129,treatment,5,0,0,0.0,3.749
CMP010-E001130,CMP010,C001130,control,0,0,0,0.0,0.0
CMP010-E001131,CMP010,C001131,treatment,1,0,0,0.0,0.7498
CMP010-E001132,CMP010,C001132,treatment,3,0,0,0.0,2.2494
CMP010-E001133,CMP010,C001133,treatment,5,1,0,0.0,33.741
CMP010-E001134,CMP010,C001134,control,0,0,0,0.0,0.0
CMP010-E001135,CMP010,C001135,treatment,2,0,0,0.0,1.4996
CMP010-E001136,CMP010,C001136,treatment,2,0,0,0.0,1.4996
CMP010-E001137,CMP010,C001137,treatment,3,0,0,0.0,2.2494
CMP010-E001138,CMP010,C001138,treatment,2,0,0,0.0,1.4996
CMP010-E001139,CMP010,C001139,control,0,0,0,0.0,0.0
CMP010-E001140,CMP010,C001140,treatment,6,0,0,0.0,4.4988
CMP010-E001141,CMP010,C001141,treatment,4,0,0,0.0,2.9992
CMP010-E001142,CMP010,C001142,treatment,4,0,0,0.0,2.9992
CMP010-E001143,CMP010,C001143,treatment,6,0,0,0.0,4.4988
CMP010-E001144,CMP010,C001144,treatment,6,0,0,0.0,4.4988
CMP010-E001145,CMP010,C001145,treatment,3,0,0,0.0,2.2494
CMP010-E001146,CMP010,C001146,treatment,1,0,0,0.0,0.7498
CMP010-E001147,CMP010,C001147,treatment,3,0,0,0.0,2.2494
CMP010-E001148,CMP010,C001148,treatment,4,0,0,0.0,2.9992
CMP010-E001149,CMP010,C001149,treatment,7,0,1,141.14,5.2486
CMP010-E001150,CMP010,C001150,treatment,5,1,0,0.0,33.741
CMP010-E001151,CMP010,C001151,treatment,3,0,1,172.21,2.2494
CMP010-E001152,CMP010,C001152,treatment,1,0,0,0.0,0.7498
CMP010-E001153,CMP010,C001153,control,0,0,0,0.0,0.0
CMP010-E001154,CMP010,C001154,treatment,4,0,0,0.0,2.9992
CMP010-E001155,CMP010,C001155,control,0,0,0,0.0,0.0
CMP010-E001156,CMP010,C001156,treatment,1,0,0,0.0,0.7498
CMP010-E001157,CMP010,C001157,treatment,3,1,1,287.0,32.2414
CMP010-E001158,CMP010,C001158,control,0,0,0,0.0,0.0
CMP010-E001159,CMP010,C001159,treatment,3,0,0,0.0,2.2494
CMP010-E001160,CMP010,C001160,treatment,1,0,0,0.0,0.7498
CMP010-E001161,CMP010,C001161,treatment,2,0,1,101.53,1.4996
CMP010-E001162,CMP010,C001162,treatment,4,0,0,0.0,2.9992
CMP010-E001163,CMP010,C001163,treatment,2,0,0,0.0,1.4996
CMP010-E001164,CMP010,C001164,control,0,0,0,0.0,0.0
CMP010-E001165,CMP010,C001165,treatment,1,0,0,0.0,0.7498
CMP010-E001166,CMP010,C001166,treatment,1,0,1,86.41,0.7498
CMP010-E001167,CMP010,C001167,treatment,3,0,0,0.0,2.2494
CMP010-E001168,CMP010,C001168,treatment,3,0,0,0.0,2.2494
CMP010-E001169,CMP010,C001169,treatment,4,0,0,0.0,2.9992
CMP010-E001170,CMP010,C001170,treatment,6,1,0,0.0,34.4908
CMP010-E001171,CMP010,C001171,control,0,0,0,0.0,0.0
CMP010-E001172,CMP010,C001172,treatment,1,0,0,0.0,0.7498
CMP010-E001173,CMP010,C001173,treatment,5,0,0,0.0,3.749
CMP010-E001174,CMP010,C001174,treatment,4,0,1,114.35,2.9992
CMP010-E001175,CMP010,C001175,treatment,3,0,0,0.0,2.2494
CMP010-E001176,CMP010,C001176,control,0,0,0,0.0,0.0
CMP010-E001177,CMP010,C001177,treatment,3,0,0,0.0,2.2494
CMP010-E001178,CMP010,C001178,treatment,3,0,0,0.0,2.2494
CMP010-E001179,CMP010,C001179,treatment,4,1,0,0.0,32.9912
CMP010-E001180,CMP010,C001180,treatment,3,0,0,0.0,2.2494
CMP010-E001181,CMP010,C001181,treatment,2,0,0,0.0,1.4996
CMP010-E001182,CMP010,C001182,treatment,4,0,0,0.0,2.9992
CMP010-E001183,CMP010,C001183,control,0,0,0,0.0,0.0
CMP010-E001184,CMP010,C001184,treatment,2,0,0,0.0,1.4996
CMP010-E001185,CMP010,C001185,control,0,0,0,0.0,0.0
CMP010-E001186,CMP010,C001186,treatment,1,0,0,0.0,0.7498
CMP010-E001187,CMP010,C001187,treatment,4,0,0,0.0,2.9992
CMP010-E001188,CMP010,C001188,treatment,2,0,0,0.0,1.4996
CMP010-E001189,CMP010,C001189,treatment,5,1,0,0.0,33.741
CMP010-E001190,CMP010,C001190,control,0,0,0,0.0,0.0
CMP010-E001191,CMP010,C001191,treatment,1,0,0,0.0,0.7498
CMP010-E001192,CMP010,C001192,treatment,5,1,0,0.0,33.741
CMP010-E001193,CMP010,C001193,treatment,2,0,0,0.0,1.4996
CMP010-E001194,CMP010,C001194,treatment,5,0,0,0.0,3.749
CMP010-E001195,CMP010,C001195,treatment,2,0,0,0.0,1.4996
CMP010-E001196,CMP010,C001196,control,0,0,0,0.0,0.0
CMP010-E001197,CMP010,C001197,control,0,0,0,0.0,0.0
CMP010-E001198,CMP010,C001198,treatment,2,0,0,0.0,1.4996
CMP010-E001199,CMP010,C001199,treatment,1,0,1,56.63,0.7498
CMP010-E001200,CMP010,C001200,treatment,2,0,0,0.0,1.4996
CMP010-E001201,CMP010,C001201,treatment,3,0,0,0.0,2.2494
CMP010-E001202,CMP010,C001202,treatment,5,0,0,0.0,3.749
CMP010-E001203,CMP010,C001203,treatment,3,1,0,0.0,32.2414
CMP010-E001204,CMP010,C001204,treatment,4,0,0,0.0,2.9992
CMP010-E001205,CMP010,C001205,treatment,4,0,0,0.0,2.9992
CMP010-E001206,CMP010,C001206,treatment,3,0,0,0.0,2.2494
CMP010-E001207,CMP010,C001207,treatment,2,0,0,0.0,1.4996
CMP010-E001208,CMP010,C001208,treatment,4,0,0,0.0,2.9992
CMP010-E001209,CMP010,C001209,control,0,0,0,0.0,0.0
CMP010-E001210,CMP010,C001210,control,0,0,0,0.0,0.0
CMP010-E001211,CMP010,C001211,treatment,3,1,0,0.0,32.2414
CMP010-E001212,CMP010,C001212,treatment,5,0,0,0.0,3.749
CMP010-E001213,CMP010,C001213,treatment,2,0,0,0.0,1.4996
CMP010-E001214,CMP010,C001214,treatment,3,0,0,0.0,2.2494
CMP010-E001215,CMP010,C001215,treatment,2,0,0,0.0,1.4996
CMP010-E001216,CMP010,C001216,treatment,1,0,0,0.0,0.7498
CMP010-E001217,CMP010,C001217,treatment,3,0,0,0.0,2.2494
CMP010-E001218,CMP010,C001218,treatment,2,0,0,0.0,1.4996
CMP010-E001219,CMP010,C001219,control,0,0,0,0.0,0.0
CMP010-E001220,CMP010,C001220,treatment,5,0,0,0.0,3.749
CMP010-E001221,CMP010,C001221,treatment,4,0,0,0.0,2.9992
CMP010-E001222,CMP010,C001222,control,0,0,0,0.0,0.0
CMP010-E001223,CMP010,C001223,control,0,0,0,0.0,0.0
CMP010-E001224,CMP010,C001224,treatment,4,0,0,0.0,2.9992
CMP010-E001225,CMP010,C001225,treatment,1,0,0,0.0,0.7498
CMP010-E001226,CMP010,C001226,treatment,4,0,0,0.0,2.9992
CMP010-E001227,CMP010,C001227,treatment,1,0,0,0.0,0.7498
CMP010-E001228,CMP010,C001228,treatment,4,0,0,0.0,2.9992
CMP010-E001229,CMP010,C001229,treatment,3,0,0,0.0,2.2494
CMP010-E001230,CMP010,C001230,control,0,0,1,52.28,0.0
CMP010-E001231,CMP010,C001231,treatment,3,0,0,0.0,2.2494
CMP010-E001232,CMP010,C001232,treatment,6,0,0,0.0,4.4988
CMP010-E001233,CMP010,C001233,treatment,3,0,1,29.93,2.2494
CMP010-E001234,CMP010,C001234,control,0,0,0,0.0,0.0
CMP010-E001235,CMP010,C001235,control,0,0,0,0.0,0.0
CMP010-E001236,CMP010,C001236,treatment,1,0,0,0.0,0.7498
CMP010-E001237,CMP010,C001237,treatment,3,0,0,0.0,2.2494
CMP010-E001238,CMP010,C001238,control,0,0,0,0.0,0.0
CMP010-E001239,CMP010,C001239,treatment,5,0,0,0.0,3.749
CMP010-E001240,CMP010,C001240,treatment,3,0,0,0.0,2.2494
CMP010-E001241,CMP010,C001241,treatment,5,0,0,0.0,3.749
CMP010-E001242,CMP010,C001242,treatment,2,0,0,0.0,1.4996
CMP010-E001243,CMP010,C001243,treatment,4,0,0,0.0,2.9992
CMP010-E001244,CMP010,C001244,treatment,2,1,0,0.0,31.4916
CMP010-E001245,CMP010,C001245,treatment,3,0,0,0.0,2.2494
CMP010-E001246,CMP010,C001246,treatment,4,0,0,0.0,2.9992
CMP010-E001247,CMP010,C001247,treatment,5,0,0,0.0,3.749
CMP010-E001248,CMP010,C001248,treatment,6,1,0,0.0,34.4908
CMP010-E001249,CMP010,C001249,control,0,0,1,66.71,0.0
CMP010-E001250,CMP010,C001250,treatment,1,0,0,0.0,0.7498
CMP010-E001251,CMP010,C001251,treatment,5,0,0,0.0,3.749
CMP010-E001252,CMP010,C001252,treatment,2,0,0,0.0,1.4996
CMP010-E001253,CMP010,C001253,treatment,4,1,0,0.0,32.9912
CMP010-E001254,CMP010,C001254,treatment,1,0,0,0.0,0.7498
CMP010-E001255,CMP010,C001255,control,0,0,0,0.0,0.0
CMP010-E001256,CMP010,C001256,treatment,3,0,0,0.0,2.2494
CMP010-E001257,CMP010,C001257,treatment,1,0,0,0.0,0.7498
CMP010-E001258,CMP010,C001258,control,0,0,0,0.0,0.0
CMP010-E001259,CMP010,C001259,treatment,1,0,0,0.0,0.7498
CMP010-E001260,CMP010,C001260,treatment,2,0,0,0.0,1.4996
CMP010-E001261,CMP010,C001261,control,0,0,0,0.0,0.0
CMP010-E001262,CMP010,C001262,treatment,3,1,0,0.0,32.2414
CMP010-E001263,CMP010,C001263,control,0,0,0,0.0,0.0
CMP010-E001264,CMP010,C001264,control,0,0,0,0.0,0.0
CMP010-E001265,CMP010,C001265,treatment,5,0,0,0.0,3.749
CMP010-E001266,CMP010,C001266,treatment,3,0,0,0.0,2.2494
CMP010-E001267,CMP010,C001267,control,0,0,0,0.0,0.0
CMP010-E001268,CMP010,C001268,treatment,4,0,0,0.0,2.9992
CMP010-E001269,CMP010,C001269,treatment,3,0,0,0.0,2.2494
CMP010-E001270,CMP010,C001270,treatment,1,0,0,0.0,0.7498
CMP010-E001271,CMP010,C001271,treatment,5,0,0,0.0,3.749
CMP010-E001272,CMP010,C001272,treatment,4,0,0,0.0,2.9992
CMP010-E001273,CMP010,C001273,treatment,5,0,0,0.0,3.749
CMP010-E001274,CMP010,C001274,treatment,6,0,0,0.0,4.4988
CMP010-E001275,CMP010,C001275,treatment,7,0,0,0.0,5.2486
CMP010-E001276,CMP010,C001276,treatment,1,0,0,0.0,0.7498
CMP010-E001277,CMP010,C001277,treatment,3,0,0,0.0,2.2494
CMP010-E001278,CMP010,C001278,treatment,1,0,0,0.0,0.7498
CMP010-E001279,CMP010,C001279,treatment,2,1,0,0.0,31.4916
CMP010-E001280,CMP010,C001280,treatment,3,0,0,0.0,2.2494
CMP010-E001281,CMP010,C001281,treatment,4,0,0,0.0,2.9992
CMP010-E001282,CMP010,C001282,treatment,3,0,0,0.0,2.2494
CMP010-E001283,CMP010,C001283,treatment,4,0,0,0.0,2.9992
CMP010-E001284,CMP010,C001284,treatment,6,0,0,0.0,4.4988
CMP010-E001285,CMP010,C001285,treatment,1,0,0,0.0,0.7498
CMP010-E001286,CMP010,C001286,treatment,2,0,0,0.0,1.4996
CMP010-E001287,CMP010,C001287,treatment,1,0,0,0.0,0.7498
CMP010-E001288,CMP010,C001288,treatment,3,0,0,0.0,2.2494
CMP010-E001289,CMP010,C001289,treatment,4,0,1,18.77,2.9992
CMP010-E001290,CMP010,C001290,treatment,7,0,0,0.0,5.2486
CMP010-E001291,CMP010,C001291,control,0,0,0,0.0,0.0
CMP010-E001292,CMP010,C001292,treatment,3,0,0,0.0,2.2494
CMP010-E001293,CMP010,C001293,control,0,0,0,0.0,0.0
CMP010-E001294,CMP010,C001294,treatment,5,0,0,0.0,3.749
CMP010-E001295,CMP010,C001295,treatment,2,0,0,0.0,1.4996
CMP010-E001296,CMP010,C001296,control,0,0,0,0.0,0.0
CMP010-E001297,CMP010,C001297,treatment,2,0,0,0.0,1.4996
CMP010-E001298,CMP010,C001298,treatment,1,0,0,0.0,0.7498
CMP010-E001299,CMP010,C001299,treatment,4,0,0,0.0,2.9992
CMP010-E001300,CMP010,C001300,control,0,0,0,0.0,0.0
CMP010-E001301,CMP010,C001301,treatment,5,0,0,0.0,3.749
CMP010-E001302,CMP010,C001302,treatment,4,0,0,0.0,2.9992
CMP010-E001303,CMP010,C001303,treatment,4,0,0,0.0,2.9992
CMP010-E001304,CMP010,C001304,treatment,7,0,0,0.0,5.2486
CMP010-E001305,CMP010,C001305,treatment,4,0,0,0.0,2.9992
CMP010-E001306,CMP010,C001306,treatment,3,0,0,0.0,2.2494
CMP010-E001307,CMP010,C001307,control,0,0,0,0.0,0.0
CMP010-E001308,CMP010,C001308,treatment,2,0,0,0.0,1.4996
CMP010-E001309,CMP010,C001309,treatment,3,0,1,87.45,2.2494
CMP010-E001310,CMP010,C001310,treatment,3,0,0,0.0,2.2494
CMP010-E001311,CMP010,C001311,control,0,0,0,0.0,0.0
